"","lon","lat","dp1","dp2","dp3","dp4","dp5"
"27199",-133.65,33.25,1542940.55938702,1138168.6712805,1110815.90749532,1389084.7103558,1718151.42041653
"27200",-133.55,33.25,1533628.10873441,1129693.81564759,1103055.88517363,1383997.79014001,1714198.11142713
"27201",-133.45,33.25,1524315.40529399,1121228.46663632,1095314.93871695,1378946.87137166,1710277.32846467
"27202",-133.35,33.25,1515002.45312673,1112772.8499643,1087593.48370263,1373932.35714852,1706389.30082098
"27203",-133.25,33.25,1505689.25633765,1104327.19793041,1079891.94647222,1368954.65352489,1702534.25794565
"27204",-133.15,33.25,1496375.81907729,1095891.74964789,1072210.7644408,1364014.16945696,1698712.42940353
"27205",-133.05,33.25,1487062.14554313,1087466.75128681,1064550.38641477,1359111.31674463,1694924.04483117
"27206",-132.95,33.25,1477748.23998115,1079052.4563264,1056911.27291846,1354246.50996955,1691169.33389246
"27207",-132.85,33.25,1468434.10668744,1070649.12581761,1049293.89652952,1349420.1664295,1687448.52623322
"27208",-132.75,33.25,1459119.75000984,1062257.02865638,1041698.74222338,1344632.70606875,1683761.85143497
"27209",-132.65,33.25,1449805.17434965,1053876.44186818,1034126.30772676,1339884.55140458,1680109.53896774
"27210",-132.55,33.25,1440490.38416344,1045507.65090413,1026577.10388047,1335176.12744971,1676491.81814198
"27211",-132.45,33.25,1431175.38396488,1037150.94994944,1019051.65501146,1330507.8616306,1672908.91805961
"27212",-132.35,33.25,1421860.17832667,1028806.64224444,1011550.49931434,1325880.18370158,1669361.06756412
"27213",-132.25,33.25,1412544.77188257,1020475.04041908,1004074.1892422,1321293.52565464,1665848.49518983
"27214",-132.15,33.25,1403229.16932942,1012156.46684118,996623.291907121,1316748.32162496,1662371.42911024
"27215",-132.05,33.25,1393913.37542939,1003851.25397929,989198.389489967,1312245.00779192,1658930.0970856
"27216",-131.95,33.25,1384597.39501215,995559.744780604,981800.07965981,1307784.02227567,1655524.72640956
"27217",-131.85,33.25,1375281.23297728,987282.293064771,974428.976002707,1303365.80502913,1652155.54385498
"27218",-131.75,33.25,1365964.89429665,979019.263934115,967085.708459859,1298990.79772537,1648822.77561902
"27219",-131.65,33.25,1356648.38401701,970771.034201146,959770.923774998,1294659.44364034,1645526.64726729
"27220",-131.55,33.25,1347331.7072626,962537.992834006,952485.285950879,1290372.18753084,1642267.38367736
"27221",-131.45,33.25,1338014.8692379,954320.541420696,945229.476714641,1286129.47550778,1639045.20898138
"27222",-131.35,33.25,1328697.87523055,946119.094652854,938004.195991813,1281931.75490456,1635860.34650804
"27223",-131.25,33.25,1319380.73061427,937934.080829937,930810.162388648,1277779.47414074,1632713.01872376
"27224",-131.15,33.25,1310063.44085203,929765.942384701,923648.113682437,1273673.08258066,1629603.4471732
"27225",-131.05,33.25,1300746.01149927,921615.136430854,916518.807319365,1269613.03038739,1626531.85241909
"27226",-130.95,33.25,1291428.44820731,913482.135333846,909423.020919411,1265599.76837162,1623498.45398137
"27227",-130.85,33.25,1282110.75672689,905367.427305755,902361.552787736,1261633.74783574,1620503.47027577
"27228",-130.75,33.25,1272792.94291185,897271.517025249,895335.222431858,1257715.42041299,1617547.11855173
"27229",-130.65,33.25,1263475.01272297,889194.926283692,888344.871083931,1253845.23790175,1614629.61482976
"27230",-130.55,33.25,1254156.97223206,881138.194658442,881391.362227216,1250023.65209491,1611751.17383825
"27231",-130.45,33.25,1244838.8276261,873101.880214409,874475.582125823,1246251.11460452,1608912.00894983
"27232",-130.35,33.25,1235520.58521167,865086.560235033,867598.440356674,1242528.07668152,1606112.33211716
"27233",-130.25,33.25,1226202.25141957,857092.831983771,860760.870342449,1238854.98903084,1603352.35380831
"27234",-130.15,33.25,1216883.83280957,849121.313497324,853963.829884222,1235232.30162167,1600632.28294176
"27235",-130.05,33.25,1207565.3360755,841172.64441173,847208.301692345,1231660.4634933,1597952.32682096
"27236",-129.95,33.25,1198246.76805048,833247.48682257,840495.293913907,1228139.92255627,1595312.69106861
"27237",-129.85,33.25,1188928.13571243,825346.526180462,833825.84065504,1224671.12538914,1592713.57956062
"27238",-129.75,33.25,1179609.4461899,817470.4722231,827201.0024961,1221254.51703095,1590155.19435975
"27239",-129.65,33.25,1170290.70676802,809620.059945026,820621.866997596,1217890.54076937,1587637.73564914
"27240",-129.55,33.25,1160971.92489491,801796.050606362,814089.549194543,1214579.63792487,1585161.40166556
"27241",-129.45,33.25,1151653.10818833,793999.232781698,807605.192076709,1211322.2476308,1582726.38863258
"27242",-129.35,33.25,1142334.26444261,786230.423450306,801169.967052019,1208118.80660978,1580332.89069361
"27243",-129.25,33.25,1133015.40163596,778490.469128773,794785.074390131,1204969.74894638,1577981.09984492
"27244",-129.15,33.25,1123696.5279382,770780.247047201,788451.743642996,1201875.50585633,1575671.20586863
"27245",-129.05,33.25,1114377.65171876,763100.666369911,782171.234038956,1198836.50545252,1573403.39626577
"27246",-128.95,33.25,1105058.78155518,755452.669461632,775944.834846652,1195853.17250784,1571177.85618941
"27247",-128.85,33.25,1095739.92624201,747837.233199957,769773.86570482,1192925.9282152,1568994.76837792
"27248",-128.75,33.25,1086421.09480013,740255.370334771,763659.676913683,1190055.18994493,1566854.31308843
"27249",-128.65,33.25,1077102.29648665,732708.130895194,757603.64968349,1187241.37099975,1564756.66803056
"27250",-128.55,33.25,1067783.5408052,725196.60364439,751607.196335367,1184484.88036762,1562702.00830035
"27251",-128.45,33.25,1058464.83751685,717721.917582378,745671.760449429,1181786.12247271,1560690.50631464
"27252",-128.35,33.25,1049146.19665161,710285.24349673,739798.816954814,1179145.49692473,1558722.33174572
"27253",-128.25,33.25,1039827.6285205,702887.795560746,733989.872155957,1176563.39826701,1556797.65145653
"27254",-128.15,33.25,1030509.1437283,695530.83297838,728246.463689278,1174040.21572351,1554916.62943629
"27255",-128.05,33.25,1021190.753187,688215.661674741,722570.160404039,1171576.33294513,1553079.42673666
"27256",-127.95,33.25,1011872.46812997,680943.636030633,716962.562161012,1169172.12775567,1551286.20140859
"27257",-127.85,33.25,1002554.30012698,673716.160658996,711425.299542264,1166827.97189767,1549537.10843975
"27258",-127.75,33.25,993236.261099943,666534.692220606,705960.033465233,1164544.23077857,1547832.29969265
"27259",-127.65,33.25,983918.363339675,659400.741275698,700568.454694023,1162321.2632175,1546171.92384357
"27260",-127.55,33.25,974600.61952355,652315.874167459,695252.283240753,1160159.42119307,1544556.12632233
"27261",-127.45,33.25,965283.042734185,645281.714932516,690013.267649641,1158059.04959245,1542985.0492528
"27262",-127.35,33.25,955965.64647921,638299.947232591,684853.184156475,1156020.48596223,1541458.8313945
"27263",-127.25,33.25,946648.444712222,631372.316300518,679773.835716097,1154044.06026135,1539977.60808505
"27264",-127.15,33.25,937331.451854958,624500.630892654,674777.050890598,1152130.09461652,1538541.51118368
"27265",-127.05,33.25,928014.682820814,617686.765238448,669864.682591025,1150278.90308046,1537150.66901585
"27266",-126.95,33.25,918698.153039801,610932.660976581,665038.606665629,1148490.79139346,1535805.20631896
"27267",-126.85,33.25,909381.878485005,604240.329065554,660300.720327941,1146766.05674851,1534505.24418926
"27268",-126.75,33.25,900065.875700706,597611.851654958,655652.940418387,1145104.98756049,1533250.90003002
"27269",-126.65,33.25,890750.161832246,591049.383901879,651097.201493595,1143507.8632398,1532042.28750092
"27270",-126.55,33.25,881434.754657781,584555.155714935,646635.453738163,1141974.95397073,1530879.51646883
"27271",-126.45,33.25,872119.67262208,578131.473406398,642269.660694371,1140506.52049513,1529762.69295997
"27272",-126.35,33.25,862804.934872475,571780.721230612,638001.796806146,1139102.81390159,1528691.91911342
"27273",-126.25,33.25,853490.561297191,565505.362784603,633833.844774541,1137764.07542056,1527667.29313625
"27274",-126.15,33.25,844176.572566171,559307.942244278,629767.792723096,1136490.53622592,1526688.90925999
"27275",-126.05,33.25,834862.990174646,553191.085407076,625805.631172662,1135282.41724308,1525756.85769884
"27276",-125.95,33.25,825549.836489642,547157.50050929,621949.34982664,1134139.92896432,1524871.22460935
"27277",-125.85,33.25,816237.13479964,541209.978783516,618200.934169032,1133063.27127141,1524032.09205181
"27278",-125.75,33.25,806924.909367678,535351.394719086,614562.361879387,1132052.63326605,1523239.53795335
"27279",-125.65,33.25,797613.185488154,529584.705985561,611035.599070361,1131108.19310833,1522493.6360727
"27280",-125.55,33.25,788301.989547626,523912.952976846,607622.596355552,1130230.11786366,1521794.45596676
"27281",-125.45,33.25,778991.349089978,518339.257931054,604325.284757088,1129418.5633583,1521142.06295896
"27282",-125.35,33.25,769681.292886258,512866.823579032,601145.571464556,1128673.67404399,1520536.51810943
"27283",-125.25,33.25,760371.851009662,507498.931272661,598085.335458842,1127995.58287169,1519977.87818706
"27284",-125.15,33.25,751063.054916035,502238.93854262,595146.423016592,1127384.41117496,1519466.19564344
"27285",-125.05,33.25,741754.937530421,497090.276034426,592330.643113072,1126840.26856298,1519001.51858871
"27286",-124.95,33.25,732447.533340183,492056.443771423,589639.762743278,1126363.25282361,1518583.89076937
"27287",-124.85,33.25,723140.878495254,487141.006694016,587075.502183182,1125953.44983655,1518213.35154806
"27288",-124.75,33.25,713835.010916216,482347.589426089,584639.530214845,1125610.9334969,1517889.93588532
"27289",-124.65,33.25,704529.970410874,477679.870222218,582333.459341,1125335.76564914,1517613.67432335
"27290",-124.55,33.25,695225.798800155,473141.574053367,580158.841016229,1125127.99603183,1517384.59297186
"27291",-124.45,33.25,685922.540054184,468736.464794068,578117.160923327,1124987.66223301,1517202.71349588
"27292",-124.35,33.25,676620.240439519,464468.336481018,576209.834324555,1124914.78965644,1517068.05310567
"27293",-124.25,33.25,667318.948678627,460341.003621679,574438.201518395,1124909.39149877,1516980.62454871
"27294",-124.15,33.25,658018.716122797,456358.290541624,572803.523432947,1124971.46873773,1516940.43610375
"27295",-124.05,33.25,648719.596939828,452524.01977153,571306.97738737,1125101.01013115,1516947.49157693
"27296",-123.95,33.25,639421.648317988,448841.999488426,569949.653052588,1125297.99222717,1517001.79030001
"27297",-123.85,33.25,630124.930687892,445316.010041318,568732.548641959,1125562.37938524,1517103.32713071
"27298",-123.75,33.25,620829.507964186,441949.789608312,567656.567361697,1125894.12380819,1517252.09245504
"27299",-123.65,33.25,611535.447809089,438747.019050617,566722.514149516,1126293.16558502,1517448.07219186
"27300",-123.55,33.25,602242.821920168,435711.306048235,565931.092728208,1126759.43274459,1517691.24779944
"27301",-123.45,33.25,592951.70634495,432846.168622022,565282.902998805,1127292.84131986,1517981.59628404
"27302",-123.35,33.25,583662.181825321,430155.018166984,564778.438795513,1127893.29542271,1518319.09021072
"27303",-123.25,33.25,574374.334175092,427641.142141358,564418.086021768,1128560.68732911,1518703.697716
"27304",-123.15,33.25,565088.25469443,425307.6865748,564202.121183728,1129294.89757449,1519135.38252275
"27305",-123.05,33.25,555804.040625491,423157.638576005,564130.710334095,1130095.79505905,1519614.10395695
"27306",-122.95,33.25,546521.795654036,421193.809034814,564203.908435698,1130963.23716298,1520139.81696656
"27307",-122.85,33.25,537241.630462536,419418.815725492,564421.659150472,1131897.06987105,1520712.47214232
"27308",-122.75,33.25,527963.663341032,417835.067025804,564783.795055748,1132897.12790665,1521332.01574054
"27309",-122.65,33.25,518688.020862848,416444.746470178,565290.038285921,1133963.23487476,1521998.38970781
"27310",-122.55,33.25,509414.838633328,415249.798354164,565940.001593741,1135095.20341372,1522711.53170761
"27311",-122.45,33.25,500144.26212093,414251.914601153,566733.189821842,1136292.83535536,1523471.37514886
"27312",-122.35,33.25,490876.447581368,413452.523090952,567669.00177148,1137555.92189338,1524277.84921625
"27313",-122.25,33.25,481611.563087167,412852.777633022,568746.732452216,1138884.24375943,1525130.87890247
"27314",-122.15,33.25,472349.789676829,412453.549745571,569965.575693078,1140277.57140669,1526030.38504213
"27315",-122.05,33.25,463091.32264007,412255.422375389,571324.627093035,1141735.66520057,1526976.2843475
"27316",-121.95,33.25,453836.372958216,412258.685663135,572822.887286085,1143258.27561619,1527968.48944599
"27317",-121.85,33.25,444585.168921899,412463.33482549,574459.265494215,1144845.14344222,1529006.90891921
"27318",-121.75,33.25,435337.95795194,412869.070190124,576232.583339764,1146495.99999074,1530091.44734374
"27319",-121.65,33.25,426095.008653595,413475.299382893,578141.578887364,1148210.56731277,1531222.00533351
"27320",-121.55,33.25,416856.613139646,414281.14163013,580184.910884773,1149988.55841906,1532398.47958364
"27321",-121.45,33.25,407623.089663969,415285.434103499,582361.163171349,1151829.6775057,1533620.76291585
"27322",-121.35,33.25,398394.785614759,416486.740201688,584668.849222803,1153733.62018432,1534888.74432536
"27323",-121.25,33.25,389172.080925637,417883.359633099,587106.416801042,1155700.07371622,1536202.30902914
"27324",-121.15,33.25,379955.391973722,419473.34013763,589672.252678549,1157728.71725039,1537561.33851554
"27325",-121.05,33.25,370745.176047133,421254.490664033,592364.687407585,1159819.22206466,1538965.71059529
"27326",-120.95,33.25,361541.936480457,423224.395802887,595182.000105639,1161971.25180993,1540415.29945368
"27327",-120.85,33.25,352346.228576602,425380.431263877,598122.42323001,1164184.46275682,1541909.97570406
"27328",-120.75,33.25,343158.666457789,427719.780180085,601184.147315979,1166458.50404455,1543449.60644241
"27329",-120.65,33.25,333979.93101849,430239.450021045,604365.325654806,1168793.01793154,1545034.05530311
"27330",-120.55,33.25,324810.779190443,432936.28990012,607664.078889733,1171187.64004749,1546663.1825157
"27331",-120.45,33.25,315652.054776364,435807.008069848,611078.499510157,1173641.99964641,1548336.84496272
"27332",-120.35,33.25,306504.701167156,438848.189410639,614606.656226205,1176155.71986046,1550054.89623843
"27333",-120.25,33.25,297369.776330764,442056.312732998,618246.598208055,1178728.41795398,1551817.18670854
"27334",-120.15,33.25,288248.470553433,445427.76773056,621996.35917642,1181359.70557764,1553623.56357068
"27335",-120.05,33.25,279142.127532177,448958.871439992,625853.961332684,1184049.1890222,1555473.87091574
"27336",-119.95,33.25,270052.269568012,452645.884083565,629817.419119183,1186796.46947158,1557367.94978993
"27337",-119.85,33.25,260980.627803575,456485.02419035,633884.742802032,1189601.14325506,1559305.63825755
"27338",-119.75,33.25,251929.178699834,460472.482911878,638053.941870774,1192462.80209811,1561286.77146435
"27339",-119.65,33.25,242900.18827326,464604.437467502,642323.028250822,1195381.0333717,1563311.18170152
"27340",-119.55,33.25,233896.266042723,468877.063672873,646690.01932627,1198355.42033981,1565378.69847023
"27341",-119.45,33.25,224920.431198744,473286.547522,651152.940772186,1201385.54240475,1567489.14854656
